10000, 2, 1000, 9.15066e+07
10000, 4, 1000, 4.55529e+07
10000, 8, 1000, 2.27742e+07
10000, 16, 1000, 1.14406e+07
10000, 32, 1000, 5.98462e+06
10000, 64, 1000, 3.42428e+06
10000, 128, 1000, 2.85505e+06
10000, 256, 1000, 3.23104e+06
